"","ID","IFClass","egoGender","egoAge","egoOccupation","egoFamilyStatus","edu","hhsize","hhMember_preschool","hhMember_elementary","hhMember_juniorHigh","hhMember_highSchool","hhMember_18to29","hhMember_30to49","hhMember_50to64","hhMember_over65","hhMember_other","drvlcs","hascar","hasbike","homeWorkDist_m","income","snNumFamily","snNumWorkSchool","snNumNeighbor","snNumClub","snNumOther","snSize","correctedSnSize","homeCity","IFCoef","alterID","aRelationType","aAge","aGender","aOccupation","aFamilyStatus","aRelationLength","aStrongTieDiscuss","aStrongTieHelp","aF2f","aPhone","aEmail","aSNS","egoAlterDist_m","egoeduc","egoAgeC","hhinc","egoWorker","couple","children","aAgeC","distance","altrole","emotcl","logFace","logTel","logMail","logSNS","logDist","homoGender","homoMM","homoFF","homoAgeC","homoAge","homoFamStatC","homoOccupC","contactType","Frequency"
"5352","SR7000549",17,"Female","over 65","Unemployed/retired","Divorced","Junior college",5,"No","No","No","No","No","Yes","No","Yes","No","Yes","Has own car","No",NA,"Under 2 million",4,2,2,3,5,8,8,"Hino",155658.25,0,"Other relative","40-44","Female","Full time","Single","More than 10 years",0,0,"Several times a day","Several times a day","Several times a day","Never",0,"technical","5","low",0,"no","no","3",0.1,"Extended family","somewhat close",2.56229286445647,2.56229286445647,2.56229286445647,-0.301029995663981,-1,1,0,1,0,0,0,0,"Fsns_m",0.5
"5353","SR7000549",17,"Female","over 65","Unemployed/retired","Divorced","Junior college",5,"No","No","No","No","No","Yes","No","Yes","No","Yes","Has own car","No",NA,"Under 2 million",4,2,2,3,5,8,8,"Hino",155658.25,1,"Work friend","over 65","Female","Other","Single","More than 10 years",1,1,"4-11 times/year","3-4 times/month","3-4 times/month","Never",4426.75061668748,"technical","5","low",0,"no","no","5",4.42675061668748,"friend","very close",0.8750612633917,1.6232492903979,1.6232492903979,-0.301029995663981,0.646085056461075,1,0,1,1,0,0,0,"Fsns_m",0.5
"5354","SR7000549",17,"Female","over 65","Unemployed/retired","Divorced","Junior college",5,"No","No","No","No","No","Yes","No","Yes","No","Yes","Has own car","No",NA,"Under 2 million",4,2,2,3,5,8,8,"Hino",155658.25,2,"Other relative","35-39","Male","Other","Single","More than 10 years",0,0,"Several times a day","Never","Never","Never",0,"technical","5","low",0,"no","no","2",0.1,"Extended family","somewhat close",2.56229286445647,-0.301029995663981,-0.301029995663981,-0.301029995663981,-1,0,0,0,0,0,0,0,"Fsns_m",0.5
"5355","SR7000549",17,"Female","over 65","Unemployed/retired","Divorced","Junior college",5,"No","No","No","No","No","Yes","No","Yes","No","Yes","Has own car","No",NA,"Under 2 million",4,2,2,3,5,8,8,"Hino",155658.25,3,"Work friend","over 65","Female","Unemployed/retired","Single","More than 10 years",0,0,"1-3 times/year","3-4 times/month","Never","Never",41102.121481914,"technical","5","low",0,"no","no","5",41.102121481914,"friend","somewhat close",0.301029995663981,1.6232492903979,-0.301029995663981,-0.301029995663981,1.6138642385211,1,0,1,1,0,0,1,"Fsns_m",0.5
"5356","SR7000549",17,"Female","over 65","Unemployed/retired","Divorced","Junior college",5,"No","No","No","No","No","Yes","No","Yes","No","Yes","Has own car","No",NA,"Under 2 million",4,2,2,3,5,8,8,"Hino",155658.25,4,"School friend","over 65","Female","Home maker","Married with children","More than 10 years",0,0,"1-3 times/year","3-4 times/month","3-4 times/month","Never",69077.536494844,"technical","5","low",0,"no","no","5",69.077536494844,"friend","somewhat close",0.301029995663981,1.6232492903979,1.6232492903979,-0.301029995663981,1.83933684097167,1,0,1,1,0,0,0,"Fsns_m",0.5
"5357","SR7000549",17,"Female","over 65","Unemployed/retired","Divorced","Junior college",5,"No","No","No","No","No","Yes","No","Yes","No","Yes","Has own car","No",NA,"Under 2 million",4,2,2,3,5,8,8,"Hino",155658.25,5,"Neighbor","over 65","Female","Home maker","Married, no children","More than 10 years",1,1,"1-3 times/year","4-11 times/year","Never","Never",817.163963806098,"technical","5","low",0,"no","no","5",0.817163963806098,"friend","very close",0.301029995663981,0.8750612633917,-0.301029995663981,-0.301029995663981,-0.0876907936123236,1,0,1,1,0,0,0,"Fsns_m",0.5
"5358","SR7000549",17,"Female","over 65","Unemployed/retired","Divorced","Junior college",5,"No","No","No","No","No","Yes","No","Yes","No","Yes","Has own car","No",NA,"Under 2 million",4,2,2,3,5,8,8,"Hino",155658.25,6,"Other relative","over 65","Male","Unemployed/retired","Married with children","More than 10 years",1,0,"Several times a day","Never","Never","Never",0,"technical","5","low",0,"no","no","5",0.1,"Extended family","very close",2.56229286445647,-0.301029995663981,-0.301029995663981,-0.301029995663981,-1,0,0,0,1,0,0,1,"Fsns_m",0.5
"5359","SR7000549",17,"Female","over 65","Unemployed/retired","Divorced","Junior college",5,"No","No","No","No","No","Yes","No","Yes","No","Yes","Has own car","No",NA,"Under 2 million",4,2,2,3,5,8,8,"Hino",155658.25,7,"Work friend","over 65","Male","Full time","Married with children","More than 10 years",0,0,"1-3 times/year","4-11 times/year","3-4 times/month","Never",31997.6180662759,"technical","5","low",0,"no","no","5",31.9976180662759,"friend","somewhat close",0.301029995663981,0.8750612633917,1.6232492903979,-0.301029995663981,1.50511765022069,0,0,0,1,0,0,0,"Fsns_m",0.5
"5360","SR7100245",17,"Female","over 65","Home maker","Widowed","Vocational school",2,"No","No","No","No","No","Yes","No","No","No","No","Has own car","No",NA,"3-4 million",6,0,1,0,3,11,11,"Hino",155658.25,0,"Other relative","50-54","Female","Home maker","Married with children","More than 10 years",0,0,"3-4 times/month","3-4 times/month","Never","Never",4690.40733101022,"technical","5","middle",0,"no","no","4",4.69040733101022,"Extended family","somewhat close",1.6232492903979,1.6232492903979,-0.301029995663981,-0.301029995663981,0.671210559970617,1,0,1,0,0,0,1,"Fsns_m",0.5
"5361","SR7100245",17,"Female","over 65","Home maker","Widowed","Vocational school",2,"No","No","No","No","No","Yes","No","No","No","No","Has own car","No",NA,"3-4 million",6,0,1,0,3,11,11,"Hino",155658.25,1,"Other friend","60-64","Female","Unemployed/retired","Married with children","More than 10 years",0,0,"3-4 times/month","1-2 times/month","Never","Never",2889.80725848402,"technical","5","middle",0,"no","no","5",2.88980725848402,"friend","somewhat close",1.6232492903979,1.25527250510331,-0.301029995663981,-0.301029995663981,0.460868877577222,1,0,1,1,0,0,0,"Fsns_m",0.5
"5362","SR7100245",17,"Female","over 65","Home maker","Widowed","Vocational school",2,"No","No","No","No","No","Yes","No","No","No","No","Has own car","No",NA,"3-4 million",6,0,1,0,3,11,11,"Hino",155658.25,2,"Other friend","60-64","Female","Home maker","Married with children","More than 10 years",0,0,"1-3 times/year","1-3 times/year","Never","Never",4690.40733101022,"technical","5","middle",0,"no","no","5",4.69040733101022,"friend","somewhat close",0.301029995663981,0.301029995663981,-0.301029995663981,-0.301029995663981,0.671210559970617,1,0,1,1,0,0,1,"Fsns_m",0.5
"5363","SR7100245",17,"Female","over 65","Home maker","Widowed","Vocational school",2,"No","No","No","No","No","Yes","No","No","No","No","Has own car","No",NA,"3-4 million",6,0,1,0,3,11,11,"Hino",155658.25,3,"Other friend","60-64","Female","Other","Married with children","More than 10 years",0,0,"4-11 times/year","4-11 times/year","Never","Never",4690.40733101022,"technical","5","middle",0,"no","no","5",4.69040733101022,"friend","somewhat close",0.8750612633917,0.8750612633917,-0.301029995663981,-0.301029995663981,0.671210559970617,1,0,1,1,0,0,0,"Fsns_m",0.5
"5364","SR7100245",17,"Female","over 65","Home maker","Widowed","Vocational school",2,"No","No","No","No","No","Yes","No","No","No","No","Has own car","No",NA,"3-4 million",6,0,1,0,3,11,11,"Hino",155658.25,4,"Other friend","60-64","Female","Home maker","Married with children","More than 10 years",0,0,"1-3 times/year","1-3 times/year","Never","Never",4690.40733101022,"technical","5","middle",0,"no","no","5",4.69040733101022,"friend","somewhat close",0.301029995663981,0.301029995663981,-0.301029995663981,-0.301029995663981,0.671210559970617,1,0,1,1,0,0,1,"Fsns_m",0.5
"5365","SR7100245",17,"Female","over 65","Home maker","Widowed","Vocational school",2,"No","No","No","No","No","Yes","No","No","No","No","Has own car","No",NA,"3-4 million",6,0,1,0,3,11,11,"Hino",155658.25,5,"School friend","60-64","Female","Unemployed/retired","Divorced","More than 10 years",0,0,"1-3 times/year","1-3 times/year","Never","Never",1534663.60851326,"technical","5","middle",0,"no","no","5",1534.66360851326,"friend","somewhat close",0.301029995663981,0.301029995663981,-0.301029995663981,-0.301029995663981,3.18601319481207,1,0,1,1,0,0,0,"Fsns_m",0.5
"5366","SR7100245",17,"Female","over 65","Home maker","Widowed","Vocational school",2,"No","No","No","No","No","Yes","No","No","No","No","Has own car","No",NA,"3-4 million",6,0,1,0,3,11,11,"Hino",155658.25,6,"School friend","60-64","Female","Unemployed/retired","Widowed","More than 10 years",0,0,"1-3 times/year","1-3 times/year","Never","Never",1534663.60851326,"technical","5","middle",0,"no","no","5",1534.66360851326,"friend","somewhat close",0.301029995663981,0.301029995663981,-0.301029995663981,-0.301029995663981,3.18601319481207,1,0,1,1,0,1,0,"Fsns_m",0.5
"5367","SR7100245",17,"Female","over 65","Home maker","Widowed","Vocational school",2,"No","No","No","No","No","Yes","No","No","No","No","Has own car","No",NA,"3-4 million",6,0,1,0,3,11,11,"Hino",155658.25,7,"Child","45-49","Female","Full time","Married with children","More than 10 years",1,0,"Several times a day","Several times a day","Never","Never",4690.40733101022,"technical","5","middle",0,"no","no","3",4.69040733101022,"Immediate family","very close",2.56229286445647,2.56229286445647,-0.301029995663981,-0.301029995663981,0.671210559970617,1,0,1,0,0,0,0,"Fsns_m",0.5
"5368","SR7100245",17,"Female","over 65","Home maker","Widowed","Vocational school",2,"No","No","No","No","No","Yes","No","No","No","No","Has own car","No",NA,"3-4 million",6,0,1,0,3,11,11,"Hino",155658.25,8,"Child","50-54","Female","Part time","Married with children","More than 10 years",1,1,"3-4 times/month","1-2 times/month","Never","Never",40813.6364190896,"technical","5","middle",0,"no","no","4",40.8136364190896,"Immediate family","very close",1.6232492903979,1.25527250510331,-0.301029995663981,-0.301029995663981,1.61080529132772,1,0,1,0,0,0,0,"Fsns_m",0.5
"5369","SR7100245",17,"Female","over 65","Home maker","Widowed","Vocational school",2,"No","No","No","No","No","Yes","No","No","No","No","Has own car","No",NA,"3-4 million",6,0,1,0,3,11,11,"Hino",155658.25,9,"Other friend","60-64","Female","Part time","Married with children","More than 10 years",0,0,"4-11 times/year","4-11 times/year","Never","Never",7282.14654715386,"technical","5","middle",0,"no","no","5",7.28214654715386,"friend","somewhat close",0.8750612633917,0.8750612633917,-0.301029995663981,-0.301029995663981,0.862259414501778,1,0,1,1,0,0,0,"Fsns_m",0.5
"5370","SR7230783",18,"Male","60-64","Unemployed/retired","Married with children","Undergraduate",6,"No","No","No","No","Yes","Yes","Yes","Yes","No","No","Has own car","Shared with household",NA,"over 12 million",4,10,3,4,0,18,18,"Hino",100378.2917,0,"Club/circle friend","60-64","Male","Full time","Single","More than 10 years",1,1,"1-2 times/month","1-2 times/month","Never","Never",2795.02538708591,"university","5","high",0,"yes","no","5",2.79502538708591,"friend","very close",1.25527250510331,1.25527250510331,-0.301029995663981,-0.301029995663981,0.446385756916985,1,1,0,1,0,0,0,"Fsns_m",0.5
"5371","SR7230783",18,"Male","60-64","Unemployed/retired","Married with children","Undergraduate",6,"No","No","No","No","Yes","Yes","Yes","Yes","No","No","Has own car","Shared with household",NA,"over 12 million",4,10,3,4,0,18,18,"Hino",100378.2917,1,"Club/circle friend","60-64","Male","Full time","Single","More than 10 years",0,0,"4-11 times/year","4-11 times/year","Never","Never",2795.02538708591,"university","5","high",0,"yes","no","5",2.79502538708591,"friend","somewhat close",0.8750612633917,0.8750612633917,-0.301029995663981,-0.301029995663981,0.446385756916985,1,1,0,1,0,0,0,"Fsns_m",0.5
"5372","SR7230783",18,"Male","60-64","Unemployed/retired","Married with children","Undergraduate",6,"No","No","No","No","Yes","Yes","Yes","Yes","No","No","Has own car","Shared with household",NA,"over 12 million",4,10,3,4,0,18,18,"Hino",100378.2917,2,"Club/circle friend","60-64","Male","Freelance","Single","More than 10 years",0,1,"1-3 times/year","Never","Never","Never",2795.02538708591,"university","5","high",0,"yes","no","5",2.79502538708591,"friend","very close",0.301029995663981,-0.301029995663981,-0.301029995663981,-0.301029995663981,0.446385756916985,1,1,0,1,0,0,0,"Fsns_m",0.5
"5373","SR7230783",18,"Male","60-64","Unemployed/retired","Married with children","Undergraduate",6,"No","No","No","No","Yes","Yes","Yes","Yes","No","No","Has own car","Shared with household",NA,"over 12 million",4,10,3,4,0,18,18,"Hino",100378.2917,3,"Club/circle friend","60-64","Male","Full time","Single","More than 10 years",1,1,"1-3 times/year","1-3 times/year","Never","Never",2795.02538708591,"university","5","high",0,"yes","no","5",2.79502538708591,"friend","very close",0.301029995663981,0.301029995663981,-0.301029995663981,-0.301029995663981,0.446385756916985,1,1,0,1,0,0,0,"Fsns_m",0.5
"5374","SR7230783",18,"Male","60-64","Unemployed/retired","Married with children","Undergraduate",6,"No","No","No","No","Yes","Yes","Yes","Yes","No","No","Has own car","Shared with household",NA,"over 12 million",4,10,3,4,0,18,18,"Hino",100378.2917,4,"Work friend","60-64","Male","Full time","Divorced","5-10 years",0,0,"4-11 times/year","1-3 times/year","4-11 times/year","Never",5165.93115525498,"university","5","high",0,"yes","no","5",5.16593115525498,"friend","somewhat close",0.8750612633917,0.301029995663981,0.8750612633917,-0.301029995663981,0.713148614169452,1,1,0,1,0,0,0,"Fsns_m",0.5
"5375","SR7230783",18,"Male","60-64","Unemployed/retired","Married with children","Undergraduate",6,"No","No","No","No","Yes","Yes","Yes","Yes","No","No","Has own car","Shared with household",NA,"over 12 million",4,10,3,4,0,18,18,"Hino",100378.2917,5,"Work friend","50-54","Male","Full time","Married with children","5-10 years",0,0,"1-3 times/year","1-3 times/year","4-11 times/year","Never",30015.7032144521,"university","5","high",0,"yes","no","4",30.0157032144521,"friend","somewhat close",0.301029995663981,0.301029995663981,0.8750612633917,-0.301029995663981,1.47734852255708,1,1,0,0,0,1,0,"Fsns_m",0.5
"5376","SR7230783",18,"Male","60-64","Unemployed/retired","Married with children","Undergraduate",6,"No","No","No","No","Yes","Yes","Yes","Yes","No","No","Has own car","Shared with household",NA,"over 12 million",4,10,3,4,0,18,18,"Hino",100378.2917,6,"Work friend","30-34","Male","Full time","Single","5-10 years",0,0,"1-3 times/year","1-3 times/year","4-11 times/year","Never",41884.4722795989,"university","5","high",0,"yes","no","2",41.8844722795989,"friend","somewhat close",0.301029995663981,0.301029995663981,0.8750612633917,-0.301029995663981,1.62205304795075,1,1,0,0,0,0,0,"Fsns_m",0.5
"5377","SR7230783",18,"Male","60-64","Unemployed/retired","Married with children","Undergraduate",6,"No","No","No","No","Yes","Yes","Yes","Yes","No","No","Has own car","Shared with household",NA,"over 12 million",4,10,3,4,0,18,18,"Hino",100378.2917,7,"Work friend","25-29","Male","Full time","Married, no children","1-5 years",0,0,"1-3 times/year","Never","1-3 times/year","Never",29159.5094255521,"university","5","high",0,"yes","no","1",29.1595094255521,"friend","somewhat close",0.301029995663981,-0.301029995663981,0.301029995663981,-0.301029995663981,1.46478021321357,1,1,0,0,0,0,0,"Fsns_m",0.5
"5378","SR7230783",18,"Male","60-64","Unemployed/retired","Married with children","Undergraduate",6,"No","No","No","No","Yes","Yes","Yes","Yes","No","No","Has own car","Shared with household",NA,"over 12 million",4,10,3,4,0,18,18,"Hino",100378.2917,8,"Work friend","25-29","Female","Full time","Single","5-10 years",0,0,"1-3 times/year","1-3 times/year","1-3 times/year","Never",41884.4722795989,"university","5","high",0,"yes","no","1",41.8844722795989,"friend","somewhat close",0.301029995663981,0.301029995663981,0.301029995663981,-0.301029995663981,1.62205304795075,0,0,0,0,0,0,0,"Fsns_m",0.5
"5379","SR7230783",18,"Male","60-64","Unemployed/retired","Married with children","Undergraduate",6,"No","No","No","No","Yes","Yes","Yes","Yes","No","No","Has own car","Shared with household",NA,"over 12 million",4,10,3,4,0,18,18,"Hino",100378.2917,9,"Work friend","50-54","Female","Full time","Single","More than 10 years",0,0,"4-11 times/year","1-3 times/year","1-2 times/month","Never",30890.2163783257,"university","5","high",0,"yes","no","4",30.8902163783257,"friend","somewhat close",0.8750612633917,0.301029995663981,1.25527250510331,-0.301029995663981,1.48982095043754,0,0,0,0,0,0,0,"Fsns_m",0.5
"5380","SR7230783",18,"Male","60-64","Unemployed/retired","Married with children","Undergraduate",6,"No","No","No","No","Yes","Yes","Yes","Yes","No","No","Has own car","Shared with household",NA,"over 12 million",4,10,3,4,0,18,18,"Hino",100378.2917,10,"Work friend","25-29","Female","Full time","Married, no children","1-5 years",1,1,"4-11 times/year","Never","1-3 times/year","Never",29159.5094255521,"university","5","high",0,"yes","no","1",29.1595094255521,"friend","very close",0.8750612633917,-0.301029995663981,0.301029995663981,-0.301029995663981,1.46478021321357,0,0,0,0,0,0,0,"Fsns_m",0.5
"5381","SR7230783",18,"Male","60-64","Unemployed/retired","Married with children","Undergraduate",6,"No","No","No","No","Yes","Yes","Yes","Yes","No","No","Has own car","Shared with household",NA,"over 12 million",4,10,3,4,0,18,18,"Hino",100378.2917,11,"Spouse/partner","60-64","Female","Home maker","Married with children","More than 10 years",1,1,"Several times a day","Never","Never","Never",0,"university","5","high",0,"yes","no","5",0.1,"Immediate family","very close",2.56229286445647,-0.301029995663981,-0.301029995663981,-0.301029995663981,-1,0,0,0,1,0,1,0,"Fsns_m",0.5
"5382","SR7230783",18,"Male","60-64","Unemployed/retired","Married with children","Undergraduate",6,"No","No","No","No","Yes","Yes","Yes","Yes","No","No","Has own car","Shared with household",NA,"over 12 million",4,10,3,4,0,18,18,"Hino",100378.2917,12,"Other relative","60-64","Female","Home maker","Married with children","More than 10 years",1,1,"4-11 times/year","4-11 times/year","Never","Never",30890.2163783257,"university","5","high",0,"yes","no","5",30.8902163783257,"Extended family","very close",0.8750612633917,0.8750612633917,-0.301029995663981,-0.301029995663981,1.48982095043754,0,0,0,1,0,1,0,"Fsns_m",0.5
"5383","SR7230783",18,"Male","60-64","Unemployed/retired","Married with children","Undergraduate",6,"No","No","No","No","Yes","Yes","Yes","Yes","No","No","Has own car","Shared with household",NA,"over 12 million",4,10,3,4,0,18,18,"Hino",100378.2917,13,"Other friend","20-24","Male","Full time","Single","1-5 years",1,1,"1-3 times/year","4-11 times/year","1-2 times/month","Never",30232.8486457645,"university","5","high",0,"yes","no","1",30.2328486457645,"friend","very close",0.301029995663981,0.8750612633917,1.25527250510331,-0.301029995663981,1.48047906986555,1,1,0,0,0,0,0,"Fsns_m",0.5
"5384","SR7230783",18,"Male","60-64","Unemployed/retired","Married with children","Undergraduate",6,"No","No","No","No","Yes","Yes","Yes","Yes","No","No","Has own car","Shared with household",NA,"over 12 million",4,10,3,4,0,18,18,"Hino",100378.2917,14,"Other friend","25-29","Male","Full time","Single","1-5 years",1,1,"1-3 times/year","4-11 times/year","1-2 times/month","Never",186814.873846354,"university","5","high",0,"yes","no","1",186.814873846354,"friend","very close",0.301029995663981,0.8750612633917,1.25527250510331,-0.301029995663981,2.27141145097458,1,1,0,0,0,0,0,"Fsns_m",0.5
"5385","SR7230783",18,"Male","60-64","Unemployed/retired","Married with children","Undergraduate",6,"No","No","No","No","Yes","Yes","Yes","Yes","No","No","Has own car","Shared with household",NA,"over 12 million",4,10,3,4,0,18,18,"Hino",100378.2917,15,"Other friend","35-39","Male","Full time","Married with children","5-10 years",1,0,"1-3 times/year","4-11 times/year","1-2 times/month","Never",29837.3345224059,"university","5","high",0,"yes","no","2",29.8373345224059,"friend","very close",0.301029995663981,0.8750612633917,1.25527250510331,-0.301029995663981,1.47476002342812,1,1,0,0,0,1,0,"Fsns_m",0.5
"5386","SR7230783",18,"Male","60-64","Unemployed/retired","Married with children","Undergraduate",6,"No","No","No","No","Yes","Yes","Yes","Yes","No","No","Has own car","Shared with household",NA,"over 12 million",4,10,3,4,0,18,18,"Hino",100378.2917,16,"Other friend","50-54","Male","Full time","Married with children","5-10 years",1,0,"1-3 times/year","1-3 times/year","1-2 times/month","Never",19844.1510006766,"university","5","high",0,"yes","no","4",19.8441510006766,"friend","very close",0.301029995663981,0.301029995663981,1.25527250510331,-0.301029995663981,1.29763252306638,1,1,0,0,0,1,0,"Fsns_m",0.5
"5387","SR7230783",18,"Male","60-64","Unemployed/retired","Married with children","Undergraduate",6,"No","No","No","No","Yes","Yes","Yes","Yes","No","No","Has own car","Shared with household",NA,"over 12 million",4,10,3,4,0,18,18,"Hino",100378.2917,17,"Work friend","60-64","Male","Other","Married with children","More than 10 years",0,0,"1-3 times/year","1-3 times/year","1-3 times/year","Never",5165.93115525498,"university","5","high",0,"yes","no","5",5.16593115525498,"friend","somewhat close",0.301029995663981,0.301029995663981,0.301029995663981,-0.301029995663981,0.713148614169452,1,1,0,1,0,1,0,"Fsns_m",0.5
"5388","SR7260483",18,"Male","over 65","Full time","Married with children","Undergraduate",3,"No","No","No","No","Yes","No","Yes","No","No","No","Shared with household","Has own bike",4062.94131017613,"8-9 million",8,3,0,0,1,12,12,"Hino",100378.2917,0,"Parent","60-64","Male","Unemployed/retired","Married with children","More than 10 years",0,0,"1-2 times/month","1-2 times/month","Never","Never",2130.9319262868,"university","5","middle",1,"yes","no","5",2.1309319262868,"Immediate family","somewhat close",1.25527250510331,1.25527250510331,-0.301029995663981,-0.301029995663981,0.328569576175854,1,1,0,1,0,1,0,"Fsns_m",0.5
"5389","SR7260483",18,"Male","over 65","Full time","Married with children","Undergraduate",3,"No","No","No","No","Yes","No","Yes","No","No","No","Shared with household","Has own bike",4062.94131017613,"8-9 million",8,3,0,0,1,12,12,"Hino",100378.2917,1,"Parent","60-64","Female","Unemployed/retired","Married with children","More than 10 years",0,0,"1-2 times/month","1-2 times/month","Never","Never",2130.9319262868,"university","5","middle",1,"yes","no","5",2.1309319262868,"Immediate family","somewhat close",1.25527250510331,1.25527250510331,-0.301029995663981,-0.301029995663981,0.328569576175854,0,0,0,1,0,1,0,"Fsns_m",0.5
"5390","SR7260483",18,"Male","over 65","Full time","Married with children","Undergraduate",3,"No","No","No","No","Yes","No","Yes","No","No","No","Shared with household","Has own bike",4062.94131017613,"8-9 million",8,3,0,0,1,12,12,"Hino",100378.2917,2,"Other relative","55-59","Male","Full time","Married, no children","More than 10 years",0,0,"1-3 times/year","1-3 times/year","Never","Never",82938.3165372162,"university","5","middle",1,"yes","no","4",82.9383165372162,"Extended family","somewhat close",0.301029995663981,0.301029995663981,-0.301029995663981,-0.301029995663981,1.91875521590842,1,1,0,0,0,0,1,"Fsns_m",0.5
"5391","SR7260483",18,"Male","over 65","Full time","Married with children","Undergraduate",3,"No","No","No","No","Yes","No","Yes","No","No","No","Shared with household","Has own bike",4062.94131017613,"8-9 million",8,3,0,0,1,12,12,"Hino",100378.2917,3,"Other relative","60-64","Female","Unemployed/retired","Married with children","More than 10 years",0,0,"1-3 times/year","1-3 times/year","3-4 times/month","Never",31675.8971874433,"university","5","middle",1,"yes","no","5",31.6758971874433,"Extended family","somewhat close",0.301029995663981,0.301029995663981,1.6232492903979,-0.301029995663981,1.50072892467743,0,0,0,1,0,1,0,"Fsns_m",0.5
"5392","SR7260483",18,"Male","over 65","Full time","Married with children","Undergraduate",3,"No","No","No","No","Yes","No","Yes","No","No","No","Shared with household","Has own bike",4062.94131017613,"8-9 million",8,3,0,0,1,12,12,"Hino",100378.2917,4,"Work friend","60-64","Male","Full time","Married with children","5-10 years",0,0,"Several times a day","1-3 times/year","1-3 times/year","Never",1604.77063810761,"university","5","middle",1,"yes","no","5",1.60477063810761,"friend","somewhat close",2.56229286445647,0.301029995663981,0.301029995663981,-0.301029995663981,0.205412969624188,1,1,0,1,0,1,1,"Fsns_m",0.5
"5393","SR7260483",18,"Male","over 65","Full time","Married with children","Undergraduate",3,"No","No","No","No","Yes","No","Yes","No","No","No","Shared with household","Has own bike",4062.94131017613,"8-9 million",8,3,0,0,1,12,12,"Hino",100378.2917,5,"Work friend","60-64","Male","Full time","Married with children","5-10 years",0,0,"Several times a day","1-3 times/year","1-3 times/year","Never",5164.81999464388,"university","5","middle",1,"yes","no","5",5.16481999464388,"friend","somewhat close",2.56229286445647,0.301029995663981,0.301029995663981,-0.301029995663981,0.71305518999985,1,1,0,1,0,1,1,"Fsns_m",0.5
"5394","SR7260483",18,"Male","over 65","Full time","Married with children","Undergraduate",3,"No","No","No","No","Yes","No","Yes","No","No","No","Shared with household","Has own bike",4062.94131017613,"8-9 million",8,3,0,0,1,12,12,"Hino",100378.2917,6,"Work friend","60-64","Male","Full time","Married with children","5-10 years",0,0,"Several times a day","1-3 times/year","1-3 times/year","Never",2823.07094915904,"university","5","middle",1,"yes","no","5",2.82307094915904,"friend","somewhat close",2.56229286445647,0.301029995663981,0.301029995663981,-0.301029995663981,0.450721792932988,1,1,0,1,0,1,1,"Fsns_m",0.5
"5395","SR7260483",18,"Male","over 65","Full time","Married with children","Undergraduate",3,"No","No","No","No","Yes","No","Yes","No","No","No","Shared with household","Has own bike",4062.94131017613,"8-9 million",8,3,0,0,1,12,12,"Hino",100378.2917,7,"Other friend","60-64","Male","Unemployed/retired","Single","More than 10 years",0,0,"1-3 times/year","1-3 times/year","1-3 times/year","Never",36885.3590928647,"university","5","middle",1,"yes","no","5",36.8853590928647,"friend","somewhat close",0.301029995663981,0.301029995663981,0.301029995663981,-0.301029995663981,1.56685401583535,1,1,0,1,0,0,0,"Fsns_m",0.5
"5396","SR7260483",18,"Male","over 65","Full time","Married with children","Undergraduate",3,"No","No","No","No","Yes","No","Yes","No","No","No","Shared with household","Has own bike",4062.94131017613,"8-9 million",8,3,0,0,1,12,12,"Hino",100378.2917,8,"Spouse/partner","60-64","Female","Part time","Married with children","More than 10 years",1,1,"Several times a day","1-3 times/week","Several times a day","Never",0,"university","5","middle",1,"yes","no","5",0.1,"Immediate family","very close",2.56229286445647,1.89209460269048,2.56229286445647,-0.301029995663981,-1,0,0,0,1,0,1,0,"Fsns_m",0.5
"5397","SR7260483",18,"Male","over 65","Full time","Married with children","Undergraduate",3,"No","No","No","No","Yes","No","Yes","No","No","No","Shared with household","Has own bike",4062.94131017613,"8-9 million",8,3,0,0,1,12,12,"Hino",100378.2917,9,"Child","25-29","Female","Full time","Single","More than 10 years",1,1,"Several times a day","1-3 times/week","Several times a day","Never",0,"university","5","middle",1,"yes","no","1",0.1,"Immediate family","very close",2.56229286445647,1.89209460269048,2.56229286445647,-0.301029995663981,-1,0,0,0,0,0,0,1,"Fsns_m",0.5
"5398","SR7260483",18,"Male","over 65","Full time","Married with children","Undergraduate",3,"No","No","No","No","Yes","No","Yes","No","No","No","Shared with household","Has own bike",4062.94131017613,"8-9 million",8,3,0,0,1,12,12,"Hino",100378.2917,10,"Parent","60-64","Female","Unemployed/retired","Widowed","More than 10 years",1,1,"3-4 times/month","3-4 times/month","Never","Never",24224.3448346222,"university","5","middle",1,"yes","no","5",24.2243448346222,"Immediate family","very close",1.6232492903979,1.6232492903979,-0.301029995663981,-0.301029995663981,1.38425204006518,0,0,0,1,0,0,0,"Fsns_m",0.5
"5399","SR7260483",18,"Male","over 65","Full time","Married with children","Undergraduate",3,"No","No","No","No","Yes","No","Yes","No","No","No","Shared with household","Has own bike",4062.94131017613,"8-9 million",8,3,0,0,1,12,12,"Hino",100378.2917,11,"Other relative","60-64","Female","Part time","Married with children","More than 10 years",0,0,"1-3 times/year","3-4 times/month","3-4 times/month","Never",9692.12537118374,"university","5","middle",1,"yes","no","5",9.69212537118374,"Extended family","somewhat close",0.301029995663981,1.6232492903979,1.6232492903979,-0.301029995663981,0.986419023259643,0,0,0,1,0,1,0,"Fsns_m",0.5
